order_id,customer_id,customer_name,product_id,product_name,product_category,country,payment_type,city,qty,price,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,datetime
10312,96,Taylor,83,Badminton Racket,sports,UK,Debit Card,Manchester,4,164.0,Ebay,20312,Y,N/A,2021-07-22 23:11:12
10313,11,Liam,40,Refrigerator,home appliances,USA,Debit Card,New York,14,7000.0,Ali Express,20313,Y,N/A,2021-07-20 17:37:04
10314,74,Xavier,15,Keyboard,electronics,USA,Credit Card,LA,6,540.0,Amazon,20314,Y,N/A,2020-07-15 19:24:32
10315,26,Amanda,66,Textbook,books,UK,Debit Card,Manchester,4,84.0,Argos,20315,N,Card Expired,2023-11-04 01:03:56
10316,24,Yara,6,Wireless Earbuds,electronics,USA,Credit Card,LA,8,2400.0,Amazon,20316,Y,N/A,2023-04-11 18:06:31
10317,33,Harry,74,Philosophy Book,books,USA,Credit Card,LA,4,148.0,Amazon,20317,N,Insufficient Funds,2021-02-22 18:47:19
10318,44,Samuel,19,Drone,electronics,Germany,Debit Card,Hamburg,2,632.0,Ebay,20318,Y,N/A,2020-01-16 03:12:13
10319,32,Gina,84,Cricket Bat,sports,USA,Debit Card,New York,1,35.0,Amazon,20319,Y,N/A,2024-04-21 05:11:32
10320,72,Veronica,7,Gaming Console,electronics,UK,Debit Card,Manchester,5,1000.0,Ali Express,20320,Y,N/A,2020-12-20 00:31:17
10321,27,Brian,21,Jeans,clothing,USA,Debit Card,New York,6,420.0,Ali Express,20321,Y,N/A,2020-01-15 18:08:19
10322,57,Felicity,41,Washing Machine,home appliances,USA,Credit Card,LA,13,5200.0,Amazon,20322,Y,N/A,2020-03-18 19:13:54
10323,70,_-,16,!@$@,_-,UK,Debit Card,!@$@,,,Ali Express,20323,Y,N/A,2020-10-17 03:23:38
10324,66,Owen,51,Ceiling Fan,home appliances,USA,Credit Card,LA,9,1980.0,Amazon,20324,Y,N/A,2020-07-20 19:53:09
10325,47,Vanessa,13,Monitor,electronics,Germany,Debit Card,Hamburg,9,2250.0,Ali Express,20325,Y,N/A,2024-05-31 15:18:53
10326,8,Irene,73,Poetry Book,books,USA,Credit Card,LA,5,195.0,Amazon,20326,Y,N/A,2021-07-30 02:56:03
10327,69,Sarah,18,Printer,electronics,UK,Cryptocurrency,London,1,300.0,Argos,20327,Y,N/A,2022-11-06 00:53:44
10328,57,Felicity,28,Shorts,clothing,India,PayPal,New Delhi,4,46.0,Ali Express,20328,Y,N/A,2023-03-18 12:57:24
10329,82,Fabian,44,Vacuum Cleaner,home appliances,India,PayPal,New Delhi,1,12.0,Ali Express,20329,N,Network error,2023-09-27 11:46:45
10330,81,Eliza,60,Fiction Novel,books,UK,Cryptocurrency,London,4,64.0,Argos,20330,Y,N/A,2022-03-07 03:01:57
10331,88,Liam,29,Sweater,clothing,USA,Debit Card,New York,4,148.0,Ali Express,20331,N,Incufficient Funds,2020-04-05 17:58:23
10332,81,Eliza,84,Cricket Bat,sports,India,Debit Card,Mumbai,3,26.25,Ali Express,20332,Y,N/A,2020-07-11 11:50:34
10333,29,Daniel,11,Smart Speaker,electronics,India,PayPal,New Delhi,4,300.0,Ali Express,20333,Y,N/A,2023-07-09 17:39:17
10334,84,Hugo,19,Drone,electronics,India,PayPal,New Delhi,4,316.0,Ali Express,20334,N,Network error,2024-06-16 11:08:34
10335,44,Samuel,60,Fiction Novel,books,USA,Debit Card,New York,14,224.0,Ali Express,20335,N,Incufficient Funds,2023-08-04 16:30:04
10336,77,Abigail,73,Poetry Book,books,UK,Debit Card,Manchester,1,39.0,Ali Express,20336,Y,N/A,2024-07-14 03:24:19
10337,2,Charlie,74,Philosophy Book,books,UK,Cryptocurrency,Manchester,1,37.0,Argos,20337,Y,N/A,2022-08-13 02:34:48
10338,62,Kyle,54,Mixer Grinder,home appliances,USA,Debit Card,New York,8,800.0,Ebay,20338,Y,N/A,2020-05-10 16:45:26
10339,18,Steve,74,Philosophy Book,books,UK,Debit Card,Manchester,1,37.0,Argos,20339,Y,N/A,2022-01-10 06:56:54
10340,33,Harry,25,Skirt,clothing,UK,Cryptocurrency,London,4,80.0,Argos,20340,Y,N/A,2020-10-13 01:01:40
10341,96,Taylor,39,Pajamas,clothing,India,PayPal,New Delhi,3,13.5,Ali Express,20341,Y,N/A,2023-01-01 11:12:58
10342,11,Liam,7,Gaming Console,electronics,USA,Credit Card,LA,1,200.0,Amazon,20342,Y,N/A,2021-06-26 17:38:29
10343,31,Frank,48,Coffee Maker,home appliances,India,Debit Card,Mumbai,4,45.0,Ali Express,20343,Y,N/A,2020-06-18 10:01:41
10344,77,Abigail,59,Food Processor,home appliances,USA,Debit Card,New York,9,1890.0,Ali Express,20344,Y,N/A,2021-11-02 18:59:49
10345,35,Jacob,16,Mouse,electronics,UK,Cryptocurrency,London,3,180.0,Argos,20345,N,Insufficient Funds,2021-02-25 00:13:48
10346,97,Ulrika,5,Bluetooth Headphones,electronics,India,PayPal,New Delhi,3,160.5,Ali Express,20346,Y,N/A,2023-10-23 10:11:43
10347,80,Derek,73,Poetry Book,books,UK,Debit Card,Manchester,2,78.0,Argos,20347,Y,N/A,2024-07-20 01:54:37
10348,48,Walter,5,Bluetooth Headphones,electronics,UK,Cryptocurrency,London,3,642.0,Argos,20348,Y,N/A,2022-10-11 02:04:29
10349,57,Felicity,76,Business Book,books,India,PayPal,Mumbai,2,47.5,Ali Express,20349,Y,N/A,2023-12-26 12:00:46
10350,46,Ulrich,34,Scarf,clothing,USA,Credit Card,LA,10,300.0,Amazon,20350,Y,N/A,2022-08-22 16:15:29
10351,83,Gemma,1,Laptop,electronics,India,PayPal,New Delhi,4,700.0,Ali Express,20351,N,Network error,2021-06-06 22:58:26
10352,43,Ruby,74,Philosophy Book,books,USA,Credit Card,LA,10,370.0,Amazon,20352,N,Incufficient Funds,2021-08-24 17:35:10
10353,28,Chloe,67,Children's Book,books,USA,Credit Card,New York,13,1261.0,Amazon,20353,Y,N/A,2022-06-07 15:58:57
10354,95,Simon,72,Graphic Novel,books,UK,Debit Card,Manchester,2,74.0,Argos,20354,N,Insufficient Funds,2024-11-10 02:38:55
10355,25,-1,48,_-,_-,USA,Credit Card,None,,,Amazon,20355,Y,N/A,2020-02-01 19:21:48
10356,80,Derek,24,Formal Shirt,clothing,UK,Cryptocurrency,London,1,129.0,Argos,20356,Y,N/A,2022-02-12 02:33:06
10357,68,"",18,...,"",India,PayPal,-1,,,Ali Express,20357,Y,N/A,2024-02-22 12:40:44
10358,86,Jason,21,Jeans,clothing,USA,Debit Card,New York,8,560.0,Ebay,20358,Y,N/A,2024-06-19 16:33:37
10359,26,Amanda,11,Smart Speaker,electronics,Germany,Debit Card,Berlin,5,1500.0,Ebay,20359,Y,N/A,2022-02-12 07:43:28
10360,93,Quentin,72,Graphic Novel,books,UK,Cryptocurrency,London,2,74.0,Argos,20360,Y,N/A,2024-07-04 03:35:42
10361,29,Daniel,67,Children's Book,books,UK,Cryptocurrency,Manchester,5,485.0,Argos,20361,Y,N/A,2024-08-30 03:37:30
10362,39,Nathan,70,Cookbook,books,UK,Cryptocurrency,Manchester,3,51.0,Argos,20362,Y,N/A,2021-09-22 20:58:47
10363,19,Tina,32,Hat,clothing,India,PayPal,New Delhi,2,10.0,Ali Express,20363,Y,N/A,2021-07-09 14:31:11
10364,79,Clara,7,Gaming Console,electronics,UK,Debit Card,Manchester,3,600.0,Argos,20364,Y,N/A,2024-07-10 03:44:30
10365,32,Gina,88,Golf Club,sports,USA,Credit Card,New York,4,56.0,Amazon,20365,N,Incufficient Funds,2022-10-25 16:51:40
10366,35,Jacob,36,Tie,clothing,India,Debit Card,Mumbai,3,18.75,Ebay,20366,Y,N/A,2024-09-30 12:55:08
10367,83,Gemma,55,Air Purifier,home appliances,USA,Credit Card,LA,4,612.0,Amazon,20367,N,Incufficient Funds,2024-05-23 16:08:51
10368,19,Tina,54,Mixer Grinder,home appliances,USA,Credit Card,LA,8,800.0,Amazon,20368,Y,N/A,2023-03-13 17:57:39
10369,94,Rose,2,Tablet,electronics,Germany,Debit Card,Berlin,3,1650.0,Ebay,20369,Y,N/A,2020-10-30 05:47:21
10370,46,Ulrich,28,Shorts,clothing,USA,Debit Card,New York,11,506.0,Amazon,20370,N,Network Issue,2021-06-17 18:06:01
10371,6,Grace,55,Air Purifier,home appliances,UK,Cryptocurrency,London,3,459.0,Argos,20371,Y,N/A,2022-09-25 02:17:14
10372,62,!@$@,3,"",-1,India,Debit Card,Null,,,Ali Express,20372,N,Network error,2022-09-30 12:21:35
10373,66,Owen,16,Mouse,electronics,India,Debit Card,Mumbai,4,60.0,Ali Express,20373,Y,N/A,2021-11-09 10:50:35
10374,73,William,61,Science Fiction,books,India,PayPal,Mumbai,4,19.0,Ali Express,20374,N,Card Expired,2023-02-26 11:43:30
10375,58,Gavin,68,Fantasy Book,books,UK,Debit Card,Manchester,3,108.0,Ali Express,20375,Y,N/A,2021-02-18 03:55:03
10376,88,Liam,17,Graphics Card,electronics,USA,Credit Card,LA,2,560.0,Amazon,20376,Y,N/A,2022-07-10 16:58:55
10377,11,Liam,89,Yoga Mat,sports,UK,Debit Card,Manchester,4,84.0,Argos,20377,Y,N/A,2023-11-10 03:35:59
10378,64,Marcus,57,Iron,home appliances,UK,Cryptocurrency,London,3,390.0,Argos,20378,N,Insufficient Funds,2021-05-31 00:54:38
10379,30,Emily,74,Philosophy Book,books,USA,Debit Card,New York,11,407.0,Amazon,20379,Y,N/A,2023-07-20 17:02:58
10380,64,Marcus,52,Water Heater,home appliances,USA,Debit Card,New York,7,2163.0,Ali Express,20380,Y,N/A,2023-01-27 17:58:10
10381,74,Xavier,31,Socks,clothing,USA,Credit Card,LA,8,48.0,Amazon,20381,Y,N/A,2021-01-13 18:22:40
10382,43,Ruby,63,Thriller Book,books,USA,Debit Card,New York,10,210.0,Amazon,20382,Y,N/A,2021-04-12 19:16:40
10383,44,Samuel,65,Self-Help Book,books,USA,Credit Card,LA,6,288.0,Amazon,20383,N,Insufficient Funds,2024-12-19 16:16:52
10384,28,Chloe,66,Textbook,books,UK,Cryptocurrency,London,4,84.0,Argos,20384,Y,N/A,2024-03-12 01:44:51
10385,10,Karen,6,Wireless Earbuds,electronics,India,PayPal,New Delhi,2,150.0,Ali Express,20385,N,Network error,2021-08-31 12:41:18
10386,87,Kylie,63,Thriller Book,books,India,PayPal,New Delhi,1,5.25,Ali Express,20386,Y,N/A,2022-11-27 11:59:28
10387,85,Isla,45,Toaster,home appliances,UK,Cryptocurrency,London,1,248.0,Argos,20387,Y,N/A,2023-03-19 03:33:48
10388,60,Ivan,72,Graphic Novel,books,UK,Debit Card,Manchester,1,37.0,Argos,20388,Y,N/A,2023-07-28 03:10:32
10389,52,Adam,32,Hat,clothing,USA,Credit Card,LA,12,240.0,Amazon,20389,Y,N/A,2024-01-07 19:30:59
10390,67,Paige,36,Tie,clothing,UK,Cryptocurrency,London,1,25.0,Argos,20390,Y,N/A,2023-02-12 02:10:27
10391,99,Whitney,81,Basketball,sports,India,PayPal,New Delhi,1,3.75,Ali Express,20391,Y,N/A,2020-09-13 23:13:46
10392,65,Nina,20,T-Shirt,clothing,India,PayPal,New Delhi,1,7.0,Ali Express,20392,Y,N/A,2022-03-10 10:26:42
10393,43,Ruby,56,Juicer,home appliances,USA,Credit Card,LA,10,1570.0,Amazon,20393,Y,N/A,2023-01-19 17:46:51
10394,98,Victor,42,Microwave Oven,home appliances,USA,Credit Card,LA,11,572.0,Amazon,20394,Y,N/A,2020-05-20 16:40:19
10395,25,Zach,63,Thriller Book,books,UK,Cryptocurrency,London,2,42.0,Argos,20395,Y,N/A,2021-04-25 00:36:07
10396,86,Jason,50,Rice Cooker,home appliances,UK,Cryptocurrency,London,2,140.0,Argos,20396,Y,N/A,2021-07-30 02:58:02
10397,88,Liam,26,Dress,clothing,UK,Cryptocurrency,London,3,135.0,Argos,20397,Y,N/A,2021-09-30 00:07:38
10398,29,Daniel,56,Juicer,home appliances,USA,Credit Card,LA,11,1727.0,Amazon,20398,N,Card Expired,2023-12-29 17:40:15
10399,96,Taylor,55,Air Purifier,home appliances,India,PayPal,New Delhi,3,114.75,Ali Express,20399,Y,N/A,2021-07-08 11:04:50
10400,26,Amanda,77,Health and Fitness Book,books,India,Debit Card,Mumbai,4,40.0,Ali Express,20400,Y,N/A,2020-11-29 11:00:46
10401,55,Diana,86,Hockey Stick,sports,India,Debit Card,Mumbai,4,16.0,Ali Express,20401,Y,N/A,2023-03-10 10:16:19
10402,67,Paige,62,Mystery Book,books,India,Debit Card,Mumbai,4,33.0,Ali Express,20402,Y,N/A,2024-06-13 12:10:45
10403,63,Laura,50,Rice Cooker,home appliances,India,Debit Card,Mumbai,2,35.0,Ebay,20403,Y,N/A,2024-09-22 12:51:52
10404,15,Paul,57,Iron,home appliances,USA,Credit Card,LA,5,650.0,Amazon,20404,Y,N/A,2022-10-11 16:04:23
10405,38,Molly,23,Jacket,clothing,India,Debit Card,Mumbai,3,78.0,Ebay,20405,Y,N/A,2024-08-12 12:11:29
10406,73,William,32,Hat,clothing,UK,Cryptocurrency,London,2,40.0,Argos,20406,N,Card Expired,2021-12-15 02:52:00
10407,23,Xavier,43,Air Conditioner,home appliances,USA,Credit Card,LA,5,380.0,Amazon,20407,Y,N/A,2020-05-16 19:22:33
10408,88,Liam,59,Food Processor,home appliances,UK,Cryptocurrency,London,5,1050.0,Argos,20408,Y,N/A,2020-07-02 00:56:08
10409,89,Melissa,59,Food Processor,home appliances,USA,Credit Card,LA,6,1260.0,Amazon,20409,N,Incufficient Funds,2021-10-11 18:46:30
10410,76,None,6,!@$@,!@$@,USA,Debit Card,_-,,,Amazon,20410,Y,N/A,2024-02-10 19:11:12
10411,40,Ophelia,3,Desktop PC,electronics,USA,Debit Card,New York,6,4800.0,Amazon,20411,Y,N/A,2024-10-08 18:50:14
10412,42,Quinn,61,Science Fiction,books,India,PayPal,New Delhi,4,19.0,Ali Express,20412,N,Network error,2022-04-19 11:06:14
10413,32,Gina,19,Drone,electronics,Germany,Debit Card,Berlin,8,2528.0,Ebay,20413,Y,N/A,2021-04-12 05:41:30
10414,17,Rachel,21,Jeans,clothing,India,Debit Card,Mumbai,3,52.5,Ebay,20414,N,Network error,2022-11-18 11:42:19
10415,58,Gavin,47,Electric Kettle,home appliances,India,PayPal,New Delhi,4,67.0,Ali Express,20415,Y,N/A,2021-07-27 17:57:30
10416,96,Taylor,38,Sportswear,clothing,UK,Cryptocurrency,London,1,12.0,Argos,20416,N,Network Issue,2024-12-17 09:17:24
10417,79,Clara,27,Blouse,clothing,India,Debit Card,Mumbai,4,25.0,Ali Express,20417,Y,N/A,2021-11-20 12:59:12
10418,82,Fabian,0,Smartphone,electronics,UK,Cryptocurrency,London,2,1000.0,Argos,20418,Y,N/A,2021-11-20 00:27:18
10419,38,Null,4,-1,-1,USA,Credit Card,"",,,Amazon,20419,Y,N/A,2021-05-11 17:38:21
10420,94,Rose,0,Smartphone,electronics,Germany,Debit Card,Berlin,5,2500.0,Ebay,20420,Y,N/A,2021-12-24 05:06:49
10421,81,Eliza,37,Belt,clothing,USA,Credit Card,LA,2,110.0,Amazon,20421,Y,N/A,2023-04-21 17:10:24
10422,59,Hazel,34,Scarf,clothing,India,Debit Card,Mumbai,2,15.0,Ali Express,20422,Y,N/A,2020-10-07 20:04:54
10423,61,Jenna,77,Health and Fitness Book,books,India,PayPal,Mumbai,3,30.0,Ali Express,20423,Y,N/A,2020-03-15 10:07:21
10424,48,Walter,56,Juicer,home appliances,UK,Cryptocurrency,London,5,785.0,Argos,20424,Y,N/A,2023-09-22 01:45:43
10425,90,Noah,34,Scarf,clothing,USA,Credit Card,LA,4,120.0,Amazon,20425,Y,N/A,2023-05-21 04:49:37
10426,17,Rachel,77,Health and Fitness Book,books,India,Debit Card,Mumbai,2,20.0,Ali Express,20426,Y,N/A,2024-02-04 12:00:27
10427,50,Yvonne,42,Microwave Oven,home appliances,India,Debit Card,Mumbai,4,52.0,Ebay,20427,N,Network error,2022-02-09 10:37:46
10428,53,Bella,89,Yoga Mat,sports,USA,Credit Card,LA,1,21.0,Amazon,20428,Y,N/A,2024-12-19 19:32:27
10429,36,Kate,61,Science Fiction,books,India,PayPal,Mumbai,4,19.0,Ali Express,20429,N,Insufficient Funds,2020-02-16 09:35:41
10430,85,Isla,49,Dishwasher,home appliances,UK,Cryptocurrency,London,3,900.0,Argos,20430,N,Network Issue,2020-12-24 03:49:05
10431,31,Frank,38,Sportswear,clothing,India,PayPal,New Delhi,3,9.0,Ali Express,20431,Y,N/A,2022-05-25 09:08:53
10432,15,Paul,84,Cricket Bat,sports,India,PayPal,New Delhi,1,8.75,Ali Express,20432,Y,N/A,2020-02-10 09:35:15
10433,52,Adam,89,Yoga Mat,sports,India,Debit Card,Mumbai,2,10.5,Ali Express,20433,N,Network error,2024-11-10 11:36:31
10434,30,Emily,6,Wireless Earbuds,electronics,UK,Cryptocurrency,Manchester,5,1500.0,Argos,20434,Y,N/A,2024-03-03 00:55:29
10435,92,Patrick,15,Keyboard,electronics,UK,Debit Card,Manchester,3,270.0,Argos,20435,Y,N/A,2021-05-17 00:58:41
10436,81,Eliza,71,Travel Guide,books,USA,Credit Card,LA,4,348.0,Amazon,20436,N,Insufficient Funds,2023-09-18 19:21:38
10437,82,Fabian,12,Router,electronics,USA,Debit Card,New York,8,800.0,Ali Express,20437,N,Incufficient Funds,2023-01-14 16:48:59
10438,78,Brandon,51,Ceiling Fan,home appliances,USA,Credit Card,LA,13,2860.0,Amazon,20438,Y,N/A,2020-09-01 18:37:08
10439,20,Uma,18,Printer,electronics,UK,Cryptocurrency,London,5,1500.0,Argos,20439,Y,N/A,2024-05-10 02:11:26
10440,94,Rose,5,Bluetooth Headphones,electronics,India,PayPal,Mumbai,1,53.5,Ali Express,20440,N,Card Expired,2020-03-14 11:05:04
10441,35,Jacob,59,Food Processor,home appliances,USA,Debit Card,New York,6,1260.0,Ali Express,20441,Y,N/A,2024-03-28 17:05:37
10442,10,Karen,8,Digital Camera,electronics,Germany,Debit Card,Berlin,9,2700.0,Ebay,20442,Y,N/A,2021-05-22 04:53:18
10443,25,Zach,29,Sweater,clothing,India,PayPal,New Delhi,3,27.75,Ali Express,20443,Y,N/A,2020-11-19 11:29:59
10444,4,Edward,78,DIY Guide,books,UK,Cryptocurrency,London,2,36.0,Argos,20444,Y,N/A,2023-12-02 17:32:31
10445,25,Zach,85,Baseball Glove,sports,UK,Debit Card,Manchester,3,126.0,Argos,20445,Y,N/A,2024-06-05 02:53:47
10446,73,None,32,_-,Null,UK,Cryptocurrency,...,,,Argos,20446,N,Insufficient Funds,2021-02-26 03:07:58
10447,56,Ethan,7,Gaming Console,electronics,India,Debit Card,Mumbai,1,50.0,Ali Express,20447,Y,N/A,2020-01-17 12:21:09
10448,28,Chloe,60,Fiction Novel,books,UK,Cryptocurrency,London,3,48.0,Argos,20448,Y,N/A,2022-03-05 02:42:33
10449,3,Daisy,59,Food Processor,home appliances,India,Debit Card,Mumbai,2,105.0,Ali Express,20449,Y,N/A,2021-03-18 12:35:05
10450,42,Quinn,36,Tie,clothing,India,Debit Card,Mumbai,4,25.0,Ali Express,20450,Y,N/A,2022-06-07 09:21:52
10451,10,-1,64,_-,"",UK,Cryptocurrency,-1,,,Argos,20451,N,Network Issue,2020-03-16 02:36:18
10452,41,Peter,12,Router,electronics,Germany,Debit Card,Hamburg,5,500.0,Ebay,20452,Y,N/A,2024-02-19 04:37:52
10453,81,Eliza,1,Laptop,electronics,UK,Debit Card,Manchester,4,2800.0,Ebay,20453,Y,N/A,2023-12-24 04:49:15
10454,14,Olivia,74,Philosophy Book,books,UK,Cryptocurrency,London,4,148.0,Argos,20454,Y,N/A,2022-04-08 03:46:43
10455,4,Edward,5,Bluetooth Headphones,electronics,USA,Credit Card,LA,3,642.0,Amazon,20455,N,Card Expired,2021-01-11 17:43:01
10456,90,Noah,58,Slow Cooker,home appliances,UK,Debit Card,Manchester,2,450.0,Ali Express,20456,Y,N/A,2023-01-26 02:27:47
10457,55,Diana,16,Mouse,electronics,Germany,Debit Card,Hamburg,6,360.0,Ali Express,20457,Y,N/A,2023-12-14 06:21:15
10458,98,Victor,35,Suit,clothing,India,PayPal,New Delhi,2,109.0,Ali Express,20458,Y,N/A,2021-04-24 10:23:24
10459,38,Molly,80,Soccer Ball,sports,USA,Credit Card,LA,1,34.0,Amazon,20459,Y,N/A,2022-10-14 18:47:27
10460,56,Ethan,0,Smartphone,electronics,USA,Credit Card,LA,3,1500.0,Amazon,20460,N,Insufficient Funds,2020-09-30 14:58:45
10461,0,Alice,52,Water Heater,home appliances,USA,Debit Card,New York,6,1854.0,Ebay,20461,Y,N/A,2020-07-27 19:27:19
10462,66,Owen,50,Rice Cooker,home appliances,USA,Credit Card,LA,11,770.0,Amazon,20462,Y,N/A,2023-10-13 18:11:15
10463,82,Fabian,40,Refrigerator,home appliances,USA,Credit Card,LA,8,4000.0,Amazon,20463,N,Incufficient Funds,2020-03-07 20:39:38
10464,48,Walter,8,Digital Camera,electronics,UK,Debit Card,Manchester,5,1500.0,Ebay,20464,Y,N/A,2021-08-08 01:36:25
10465,27,Brian,14,External Hard Drive,electronics,UK,Cryptocurrency,London,3,240.0,Argos,20465,Y,N/A,2022-12-19 03:51:07
10466,41,Null,32,Null,None,UK,Debit Card,_-,,,Argos,20466,Y,N/A,2021-04-22 00:01:03
10467,86,Jason,51,Ceiling Fan,home appliances,India,PayPal,New Delhi,4,220.0,Ali Express,20467,N,Network error,2024-01-27 12:07:16
10468,73,William,82,Tennis Racket,sports,India,PayPal,New Delhi,4,39.0,Ali Express,20468,N,Network error,2024-08-04 09:20:42
10469,30,Emily,62,Mystery Book,books,UK,Cryptocurrency,London,2,66.0,Argos,20469,Y,N/A,2023-03-06 00:31:00
10470,34,!@$@,41,-1,_-,India,PayPal,Null,,,Ali Express,20470,Y,N/A,2023-09-23 10:49:29
10471,51,Zoe,43,Air Conditioner,home appliances,USA,Debit Card,New York,2,152.0,Amazon,20471,Y,N/A,2020-11-02 16:46:52
10472,99,Whitney,80,Soccer Ball,sports,USA,Debit Card,New York,9,306.0,Ali Express,20472,Y,N/A,2024-12-20 17:52:44
10473,91,Olivia,33,Gloves,clothing,USA,Debit Card,New York,12,120.0,Amazon,20473,N,Card Expired,2022-07-30 17:24:59
10474,31,Frank,20,T-Shirt,clothing,India,PayPal,New Delhi,3,21.0,Ali Express,20474,N,Network error,2021-06-03 12:40:39
10475,71,Ursula,39,Pajamas,clothing,India,PayPal,New Delhi,2,9.0,Ali Express,20475,Y,N/A,2021-11-18 20:33:20
10476,27,Brian,64,Biography,books,India,Debit Card,Mumbai,1,3.0,Ebay,20476,N,Network Issue,2020-09-06 11:59:00
10477,76,Zara,63,Thriller Book,books,India,Debit Card,Mumbai,4,21.0,Ali Express,20477,Y,N/A,2024-05-14 11:37:48
10478,65,_-,55,"","",India,PayPal,_-,,,Ali Express,20478,Y,N/A,2024-08-05 12:28:28
10479,42,Quinn,31,Socks,clothing,UK,Cryptocurrency,London,3,18.0,Argos,20479,Y,N/A,2022-11-24 00:32:00
10480,5,Fiona,37,Belt,clothing,UK,Cryptocurrency,Manchester,3,165.0,Argos,20480,Y,N/A,2022-11-05 03:28:04
10481,94,Rose,41,Washing Machine,home appliances,UK,Debit Card,Manchester,2,800.0,Argos,20481,Y,N/A,2020-03-05 01:58:03
10482,87,Kylie,35,Suit,clothing,India,Debit Card,Mumbai,3,163.5,Ebay,20482,Y,N/A,2022-05-08 10:10:03
10483,38,Molly,53,Induction Cooktop,home appliances,USA,Credit Card,LA,8,1536.0,Amazon,20483,Y,N/A,2022-07-25 18:38:11
10484,22,Wendy,89,Yoga Mat,sports,India,Debit Card,Mumbai,1,5.25,Ali Express,20484,Y,N/A,2024-10-17 10:53:17
10485,45,Tessa,70,Cookbook,books,UK,Debit Card,Manchester,3,51.0,Argos,20485,Y,N/A,2024-09-14 03:44:01
10486,19,Tina,65,Self-Help Book,books,UK,Debit Card,Manchester,3,144.0,Argos,20486,Y,N/A,2023-04-20 03:37:56
10487,22,Wendy,80,Soccer Ball,sports,UK,Cryptocurrency,London,3,102.0,Argos,20487,Y,N/A,2021-06-22 03:47:19
10488,38,Molly,72,Graphic Novel,books,USA,Debit Card,New York,14,518.0,Amazon,20488,Y,N/A,2020-12-26 16:18:01
10489,24,Yara,53,Induction Cooktop,home appliances,India,PayPal,New Delhi,4,192.0,Ali Express,20489,Y,N/A,2021-02-08 12:58:09
10490,5,...,27,_-,_-,USA,Credit Card,"",,,Amazon,20490,Y,N/A,2023-01-29 17:37:12
10491,87,Kylie,57,Iron,home appliances,USA,Debit Card,New York,5,650.0,Ali Express,20491,Y,N/A,2020-09-22 18:22:06
10492,60,Ivan,23,Jacket,clothing,UK,Cryptocurrency,London,4,416.0,Argos,20492,N,Card Expired,2022-05-17 01:49:03
10493,57,Felicity,59,Food Processor,home appliances,USA,Debit Card,New York,13,2730.0,Ebay,20493,Y,N/A,2021-09-17 16:15:58
10494,80,Derek,64,Biography,books,UK,Cryptocurrency,London,3,36.0,Argos,20494,Y,N/A,2024-02-12 04:18:27
10495,36,Kate,83,Badminton Racket,sports,UK,Debit Card,Manchester,4,164.0,Ebay,20495,Y,N/A,2024-03-27 00:06:20
10496,27,!@$@,88,...,Null,USA,Debit Card,None,,,Ali Express,20496,Y,N/A,2021-08-07 19:40:28
10497,92,Patrick,37,Belt,clothing,USA,Debit Card,New York,1,55.0,Ebay,20497,Y,N/A,2024-04-17 17:57:33
10498,71,Null,52,-1,!@$@,UK,Cryptocurrency,!@$@,,,Argos,20498,Y,N/A,2022-07-24 09:14:55
10499,75,Yasmine,70,Cookbook,books,UK,Cryptocurrency,London,5,85.0,Argos,20499,Y,N/A,2021-09-12 21:06:29
10500,45,Tessa,35,Suit,clothing,USA,Debit Card,New York,8,1744.0,Amazon,20500,N,Insufficient Funds,2023-07-24 17:45:34
10501,69,Sarah,30,Tracksuit,clothing,USA,Credit Card,LA,5,400.0,Amazon,20501,Y,N/A,2023-08-13 17:01:42
10502,46,Ulrich,33,Gloves,clothing,USA,Debit Card,New York,5,50.0,Amazon,20502,Y,N/A,2022-01-03 18:32:45
10503,66,Owen,67,Children's Book,books,USA,Debit Card,New York,7,679.0,Amazon,20503,Y,N/A,2023-04-21 19:38:27
10504,49,Xena,9,Action Camera,electronics,India,PayPal,New Delhi,2,100.0,Ali Express,20504,Y,N/A,2023-11-07 09:34:34
10505,11,Liam,40,Refrigerator,home appliances,India,Debit Card,Mumbai,4,500.0,Ali Express,20505,Y,N/A,2023-08-11 11:00:44
10506,93,Quentin,77,Health and Fitness Book,books,USA,Debit Card,New York,3,120.0,Amazon,20506,Y,N/A,2020-04-27 17:47:29
10507,25,Zach,72,Graphic Novel,books,USA,Credit Card,LA,1,37.0,Amazon,20507,Y,N/A,2024-06-20 22:53:54
10508,53,Bella,31,Socks,clothing,USA,Credit Card,LA,10,60.0,Amazon,20508,Y,N/A,2022-02-20 17:54:07
10509,54,Caleb,47,Electric Kettle,home appliances,India,Debit Card,Mumbai,3,50.25,Ali Express,20509,N,Network error,2022-12-24 11:03:56
10510,74,Xavier,28,Shorts,clothing,UK,Debit Card,Manchester,4,184.0,Ali Express,20510,N,Insufficient Funds,2023-10-18 21:55:56
10511,83,Gemma,66,Textbook,books,UK,Cryptocurrency,Manchester,2,42.0,Argos,20511,Y,N/A,2023-07-17 00:16:35
10512,32,Gina,61,Science Fiction,books,UK,Debit Card,Manchester,5,95.0,Ali Express,20512,N,Card Expired,2024-08-27 01:08:16
10513,38,Molly,29,Sweater,clothing,UK,Debit Card,Manchester,3,111.0,Argos,20513,Y,N/A,2020-04-27 00:58:48
